"year","Parent.Organization","State.Name","Enrolled.x","Enrolled.y","percent"
2010,"CIGNA","alabama",177683,159,0
2010,"CIGNA","alaska",0,0,0
2010,"CIGNA","arizona",332877,36473,10
2010,"CIGNA","arkansas",72378,231,0
2010,"CIGNA","california",1677390,15754,0
2010,"CIGNA","colorado",205490,586,0
2010,"CIGNA","connecticut",102618,510,0
2010,"CIGNA","delaware",4896,38,0
2010,"CIGNA","district of columbia",7514,39,0
2010,"CIGNA","florida",1007528,801,0
2010,"CIGNA","georgia",254942,6319,2
2010,"CIGNA","hawaii",85380,224,0
2010,"CIGNA","idaho",0,0,0
2010,"CIGNA","illinois",168098,413,0
2010,"CIGNA","indiana",158433,1940,1
2010,"CIGNA","iowa",0,0,0
2010,"CIGNA","kansas",0,0,0
2010,"CIGNA","kentucky",114447,227,0
2010,"CIGNA","louisiana",161167,1171,0
2010,"CIGNA","maine",32435,510,1
2010,"CIGNA","maryland",61240,103,0
2010,"CIGNA","massachusetts",201326,2640,1
2010,"CIGNA","michigan",263108,42,0
2010,"CIGNA","minnesota",324891,21,0
2010,"CIGNA","mississippi",0,0,0
2010,"CIGNA","missouri",205869,361,0
2010,"CIGNA","montana",0,0,0
2010,"CIGNA","nebraska",0,0,0
2010,"CIGNA","nevada",106761,45,0
2010,"CIGNA","new hampshire",15047,1764,11
2010,"CIGNA","new jersey",163133,165,0
2010,"CIGNA","new mexico",76600,200,0
2010,"CIGNA","new york",894879,3889,0
2010,"CIGNA","north carolina",258304,23845,9
2010,"CIGNA","north dakota",0,0,0
2010,"CIGNA","ohio",624094,1283,0
2010,"CIGNA","oklahoma",0,0,0
2010,"CIGNA","oregon",255304,3117,1
2010,"CIGNA","pennsylvania",859134,2918,0
2010,"CIGNA","rhode island",0,0,0
2010,"CIGNA","south carolina",120077,1552,1
2010,"CIGNA","south dakota",0,0,0
2010,"CIGNA","tennessee",254006,533,0
2010,"CIGNA","texas",574725,1376,0
2010,"CIGNA","utah",0,0,0
2010,"CIGNA","vermont",4262,483,11
2010,"CIGNA","virginia",157824,26962,17
2010,"CIGNA","washington",239936,4272,1
2010,"CIGNA","west virginia",73253,2372,3
2010,"CIGNA","wisconsin",0,0,0
2010,"CIGNA","wyoming",0,0,0
2011,"CIGNA","alabama",0,0,0
2011,"CIGNA","alaska",0,0,0
2011,"CIGNA","arizona",345355,35758,10
2011,"CIGNA","arkansas",0,0,0
2011,"CIGNA","california",1755091,20,0
2011,"CIGNA","colorado",0,0,0
2011,"CIGNA","connecticut",0,0,0
2011,"CIGNA","delaware",0,0,0
2011,"CIGNA","district of columbia",0,0,0
2011,"CIGNA","florida",0,0,0
2011,"CIGNA","georgia",0,0,0
2011,"CIGNA","hawaii",0,0,0
2011,"CIGNA","idaho",0,0,0
2011,"CIGNA","illinois",0,0,0
2011,"CIGNA","indiana",0,0,0
2011,"CIGNA","iowa",0,0,0
2011,"CIGNA","kansas",0,0,0
2011,"CIGNA","kentucky",0,0,0
2011,"CIGNA","louisiana",0,0,0
2011,"CIGNA","maine",0,0,0
2011,"CIGNA","maryland",0,0,0
2011,"CIGNA","massachusetts",0,0,0
2011,"CIGNA","michigan",0,0,0
2011,"CIGNA","minnesota",0,0,0
2011,"CIGNA","mississippi",0,0,0
2011,"CIGNA","missouri",0,0,0
2011,"CIGNA","montana",0,0,0
2011,"CIGNA","nebraska",0,0,0
2011,"CIGNA","nevada",0,0,0
2011,"CIGNA","new hampshire",0,0,0
2011,"CIGNA","new jersey",0,0,0
2011,"CIGNA","new mexico",0,0,0
2011,"CIGNA","new york",0,0,0
2011,"CIGNA","north carolina",0,0,0
2011,"CIGNA","north dakota",0,0,0
2011,"CIGNA","ohio",0,0,0
2011,"CIGNA","oklahoma",0,0,0
2011,"CIGNA","oregon",0,0,0
2011,"CIGNA","pennsylvania",0,0,0
2011,"CIGNA","rhode island",0,0,0
2011,"CIGNA","south carolina",0,0,0
2011,"CIGNA","south dakota",0,0,0
2011,"CIGNA","tennessee",0,0,0
2011,"CIGNA","texas",0,0,0
2011,"CIGNA","utah",0,0,0
2011,"CIGNA","vermont",0,0,0
2011,"CIGNA","virginia",0,0,0
2011,"CIGNA","washington",0,0,0
2011,"CIGNA","west virginia",0,0,0
2011,"CIGNA","wisconsin",0,0,0
2011,"CIGNA","wyoming",0,0,0
